"No.","Time","Source","Destination","Protocol","Length","Info"
"670","15.152456","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"671","15.152456","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"672","15.152456","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"673","15.152456","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"674","15.152855","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"675","15.152855","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"676","15.152855","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"677","15.152928","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"678","15.153282","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"679","15.153282","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"680","15.153507","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"681","15.153507","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"682","15.155277","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"683","15.155277","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"684","15.155552","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"685","15.155638","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"686","15.155664","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"687","15.155738","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"688","15.161385","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"689","15.161569","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"690","15.161672","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"691","15.162428","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"692","15.163182","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"693","15.165428","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"694","15.165428","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"695","15.165628","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"696","15.165730","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"697","15.166960","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"698","15.170140","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"699","15.170314","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"700","15.170417","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"701","15.170825","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"702","15.171473","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"703","15.171473","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"704","15.171473","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"705","15.171894","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"706","15.171894","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"707","15.171995","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"708","15.172841","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"709","15.173015","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"710","15.173135","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"711","15.175197","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"712","15.175566","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"713","15.175566","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"714","15.176666","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"715","15.176666","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"716","15.176666","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"717","15.176666","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"718","15.176949","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"719","15.176949","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"720","15.176949","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"721","15.177314","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"722","15.177314","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"723","15.177463","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"724","15.177597","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"725","15.177683","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"726","15.178128","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"727","15.180830","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"728","15.181606","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"729","15.186399","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"730","15.204845","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"731","15.205015","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"732","15.210531","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"733","15.210714","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"734","15.210714","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"735","15.210714","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"736","15.211390","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"737","15.212359","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"738","15.212359","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"739","15.212359","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"740","15.212636","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"741","15.212636","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"742","15.212724","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"743","15.212933","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"744","15.215158","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"745","15.215312","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"746","15.215421","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"747","15.215421","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"748","15.215612","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"749","15.216149","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"750","15.216927","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"751","15.217272","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"752","15.221595","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"753","15.221873","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"754","15.221973","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"755","15.222079","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"756","15.223276","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"757","15.226246","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"758","15.234370","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"759","15.237464","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"760","15.237748","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"761","15.237869","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"762","15.237869","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"763","15.237869","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"764","15.238070","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"765","15.238070","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"766","15.238070","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"767","15.238418","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"768","15.238418","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"769","15.238534","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"770","15.238534","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"771","15.238534","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"772","15.238534","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"773","15.238743","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"774","15.238743","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"775","15.238743","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"776","15.238743","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"777","15.238743","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"778","15.239784","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"779","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"780","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"781","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"782","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"783","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"784","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"785","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"786","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"787","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"788","15.241963","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"789","15.242438","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"790","15.242438","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"791","15.242565","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"792","15.242565","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"793","15.242565","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"794","15.242565","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"795","15.242565","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"796","15.242565","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"797","15.242565","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"798","15.242731","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"799","15.242731","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"800","15.242731","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"801","15.243277","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"802","15.243811","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"803","15.244404","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"804","15.245457","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"805","15.245457","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"806","15.245457","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"807","15.245457","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"808","15.245457","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"809","15.245855","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"810","15.245855","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"811","15.245946","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"812","15.246041","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"813","15.246148","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"814","15.246956","192.168.43.76","114.125.240.16","UDP","80","60893  >  443 Len=38"
"815","15.249715","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"816","15.250037","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"817","15.250037","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"818","15.250268","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"819","15.250268","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"820","15.250268","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"821","15.251423","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"822","15.251423","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"823","15.251423","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"824","15.251423","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"825","15.251423","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"826","15.251740","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"827","15.251740","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"828","15.251844","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"829","15.251952","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"830","15.253718","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"831","15.253835","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"832","15.256309","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"833","15.256662","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"834","15.259313","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"835","15.259499","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"836","15.261538","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"837","15.261730","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"838","15.261730","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"839","15.262371","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"840","15.262371","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"841","15.262761","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"842","15.262969","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"843","15.263179","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"844","15.263377","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"845","15.271427","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"846","15.271611","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"847","15.271708","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"848","15.271810","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"849","15.279275","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"850","15.282225","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"851","15.282627","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"852","15.282627","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"853","15.283739","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"854","15.283739","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"855","15.283739","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"856","15.283739","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"857","15.283935","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"858","15.283935","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"859","15.283935","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"860","15.283935","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"861","15.284401","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"862","15.285930","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"863","15.285930","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"864","15.285930","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"865","15.285930","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"866","15.285930","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"867","15.285930","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"868","15.286325","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"869","15.286325","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"870","15.286325","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"871","15.286644","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"872","15.286680","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"873","15.286864","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"874","15.286954","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"875","15.291153","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"876","15.291304","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"877","15.291419","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"878","15.291419","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"879","15.291419","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"880","15.291557","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"881","15.291750","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"882","15.291932","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"883","15.293531","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"884","15.301389","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"885","15.301658","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"886","15.301858","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"887","15.301858","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"888","15.301969","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"889","15.301969","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"890","15.301969","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"891","15.302215","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"892","15.302215","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"893","15.302506","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"894","15.302506","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"895","15.303126","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"896","15.304361","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"897","15.304532","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"898","15.304532","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"899","15.304623","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"900","15.304697","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"901","15.306058","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"902","15.306426","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"903","15.306659","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"904","15.306659","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"905","15.306659","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"906","15.306863","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"907","15.306972","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"908","15.307063","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"909","15.307274","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"910","15.314459","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"911","15.318803","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"912","15.325753","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"913","15.325753","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"914","15.326010","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"915","15.326010","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"916","15.326010","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"917","15.326451","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"918","15.327006","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"919","15.327006","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"920","15.327006","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"921","15.327006","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"922","15.327006","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"923","15.327480","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"924","15.327480","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"925","15.327480","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"926","15.327657","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"927","15.327684","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"928","15.327684","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"929","15.328016","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"930","15.328850","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"931","15.331675","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"932","15.331675","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"933","15.331855","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"934","15.332448","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"935","15.332536","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"936","15.332852","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"937","15.339512","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"938","15.340168","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"939","15.340353","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"940","15.341437","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"941","15.341437","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"942","15.341437","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"943","15.341437","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"944","15.341728","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"945","15.341728","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"946","15.341728","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"947","15.341728","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"948","15.342281","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"949","15.342867","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"950","15.342867","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"951","15.343139","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"952","15.344531","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"953","15.345620","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"954","15.345804","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"955","15.346670","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"956","15.348195","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"957","15.348452","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"958","15.348554","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"959","15.348655","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"960","15.348692","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"961","15.353790","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"962","15.353790","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"963","15.354268","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"964","15.354464","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"965","15.354632","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"966","15.354797","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"967","15.355120","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"968","15.355318","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"969","15.355321","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"970","15.355634","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"971","15.355863","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"972","15.363602","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"973","15.365897","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"974","15.370919","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"975","15.371142","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"976","15.371244","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"977","15.371244","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"978","15.371438","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"979","15.371569","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"980","15.372456","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"981","15.373125","192.168.43.76","114.125.240.16","UDP","80","60893  >  443 Len=38"
